username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation
SagiBarmak,4,"['Promoting strong national identity', 'Criticizing lack of emergency preparedness', 'Defending right-wing political views']","['Kohelet Forum', 'Leftist political views', 'Dissenters who leave Israel']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['האסלאם הרדיקלי הוא הדבר הקרוב ביותר שיש לרוע בצורתו המובהקת ביותר.', 'לפני שנה נחשפנו בצורה המזוויעה ביותר שניתן להעלות על הדעת לצלמה המפלצתי של התנועה הלאומית הפלסטינית, תנועה לאומית שאין בה דבר מלבד שלילת הציונות, אנטישמיות מבחילה והערצת המוות.']","['angry', 'cynical']","[""Promoting Israel's national identity"", 'Defending right-wing political views']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,5,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced judicial oversight', 'Opposing labor unions and privatization']","['Kamala Harris', 'Yair Lapid', 'Kohelet Forum', 'Asimoglou', 'Yael Stein']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['אתה חושב שההתלהמות שלך מרשימה מישהו? אתה עצמך מודה שאין אף בסיס חוקי או חוקתי ללקיחת הסמכויות של הרשות השופטת. אתה רוצה שהיא תהיה \\', ' ומפנטז שהרצון שלך הוא הדין, נובע מהסכמה עממית ובעל איזשהי לגיטימציה. מצחיק', 'אין מרקסיסט אמיתי שאינו סטאליניסט. כל טרוצקיסט (הבנט של המרקסיסטים) הוא למעשה בורגני בתחפושת או אידיוט שימושי של בורגנים.']","['cynical', 'angry']","[""Promoting Israel's Jewish identity"", 'Reducing judicial oversight and increasing parliamentary power']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,6,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced government oversight', 'Opposing labor unions and privatization']","['Kohelet Forum', 'Legal Advisor to the Government', 'Democratic government']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",80,"['זה פשוט למדי. אם היועצת המשפטית לממשלה מחזיקה בכוח שלטוני שמאפשר לה: 1. לסכל כל מינוי מיניסטריאלי 2. לעצור כל החלטת ממשלה 3. להורות הוראות מחייבות לשרים ולמפקד המשטרה הרי שמדובר בנושא המשרה הציבורית החזק ביותר, המשפיע ביותר ועל כן גם המסוכן ביותר שקיים בישראל. זהו כוח ללא שקיפות, ללא אחריותיות ציבורית ולמעשה נטול כל חסם ובקרה אפקטיבים.', 'מצד אחד, \\', '. מצד שני, קוראים לשלול זכויות פוליטיות ממיליוני אזרחים- חרדים וערבים. וכמובן, איך אפשר בלי לתלות בממשלה \\', '.']","['cynical', 'frustrated']","[""Promoting Israel's Jewish identity"", 'Reducing government oversight and regulation']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,7,"[""Criticizing the legal adviser's power"", 'Defending parliamentary supremacy over courts', 'Questioning liberal hypocrisy on refugee policies']","['Avichai Mandelblit', 'Kohelet Forum', 'Liberal Israelis']","['Benjamin Netanyahu', 'Simcha Rothman', 'Religious Zionism Party']",70,"['הם מדברים על \\', '. הם מתכוונים כמובן למשהו אחר לגמרי- למדינה שבה הרשות המבצעת כולה כפופה למוצא פיה של עורכת דין לעומתית אחת.', 'זו ברירה כוזבת. לחרדים יש מחסנית ריקה ואתה רועד.']","['cynical', 'frustrated']","['Reduce judicial oversight and empower parliament', ""Promote Israel's Jewish national identity""]",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,8,"['Opposing judicial reforms', 'Criticizing progressive culture', 'Anticipating US political changes']","['Kohelet Forum', 'Benny Gantz', 'Progressive culture', 'Democratic Party', 'Leftist academics']","['Donald Trump', 'Mike Pompeo', 'Tom Cotton', 'Republican Party', 'Israeli right-wing']",70,"['תוצריה מכמירי הלב של התרבות הפרוגרסיבית.', 'זוהי, למיטב הבנתי, לקיחת האחריות הפומבית הראשונה של סביבת טראמפ על גירוש ראשי חמאס מקטאר.']","['cynical', 'angry']","['Oppose judicial reforms', 'Promote right-wing US policies', 'Criticize progressive ideology']","Strongly right-wing, nationalist, and anti-progressive views. Sees political opponents as threats to be defeated.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,9,"['Promoting right-wing policies in Israel', 'Criticizing liberal and left-wing institutions', 'Defending the current Israeli government']","['Yair Lapid', 'International Criminal Court', 'Israeli left-wing', 'Attorney General of Israel', 'Kohelet Forum']","['Donald Trump', 'Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['המצב הנפשי של הימין האנטישמי בארה', ',\n        ']","['angry', 'cynical']","['Promote right-wing policies in Israel', 'Reduce government regulation and oversight', 'Defend the current Israeli government']","Strongly partisan, favoring right-wing and nationalist views, highly critical of liberal and left-wing institutions and individuals.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,10,"['Criticizing judicial overreach and bureaucratic obstruction', ""Defending the government's right to independent decision-making"", ""Condemning international organizations' perceived anti-Israel bias""]","['Kohelet Forum', 'Attorney General', 'International Criminal Court', 'Constitutional law experts', 'Democratic Party']","['Prime Minister', 'Finance Minister', 'Knesset', 'Israel', 'United States Republicans']",75,"['דעה מנוולת שהייתי מתבייש לשתף. מי שמוצא לנכון להאשים את ישראל, מדינה שמילולית הציפה את רצועת עזה במזון ובכך חיזקה את ארגון טרור נאצי בכל מלבד בשם, במופע האנטישמי הזה נמצא בחתיכת ורטיגו.', 'הלכה למעשה, פרופסור ליבליך מצדיק את צווי המעצר. זו רמת הקיצוניות. החברים הטובים ביותר שלנו מעבר לים רואים לוחמה משפטית אנטישמית של מוסד רקוב מוסרית. משפטנים ישראלים משום מה מתקשים בכך יותר.']","['angry', 'cynical']","['Reduce judicial oversight of the executive branch', 'Strengthen parliamentary power over the legal system', 'Defend Israel against perceived international bias']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,11,"['Criticizing liberal elites and institutions', ""Defending the government's judicial reforms"", 'Promoting free-market economics and privatization']","['Meni Mazuz', 'Haaretz newspaper', 'Public broadcasting corporation', 'Academic left', 'Labor unions']","['Benjamin Netanyahu', 'Kohelet Forum', 'Republican administration in the US']",70,"['המחנה שלך טוען שחוות דעתה מחייבת. שפעולה בניגוד לה היא פעולה בניגוד לחוק. בסדר משטרי תקין, חוות דעתה לא היתה אלא דעה ובהחלט לא היתה מניעה לפעול בניגוד להמלצתה.', 'מאוטנר מתבטא בחופשיות, חבר במספר התאגדויות, נע להיכן שהוא רוצה, זכותו למשפט לא נפגעת, החוק לא מחריג אותו והקול שלו בקלפי נספר בצורה שוויונית. זה כמובן לא מספיק לו. הוא מייצג ליברליזם אימפריאליסטי שמקודם על כנפי משפטנים.']","['cynical', 'frustrated']","['Reduce government regulation and oversight', 'Promote privatization of public institutions']","Strongly ideological, distrustful of liberal elites and institutions, and supportive of the government's agenda of reducing judicial power and expanding free-market policies.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,12,"['Promoting free-market economics', 'Advocating for reduced government control', ""Defending Israel's Jewish identity""]","['Kohelet Forum', 'Yair Lapid', 'Labor unions']","['Benjamin Netanyahu', 'Simcha Rothman', 'Religious Zionism Party']",70,"['אתה מבין בכלל איזו תיבת פנדורה יצרת באזור הדמדומים הזה?', 'מי שרוצה לכפות ליברליזם (ובמקרה שלנו- פרוגרסיביזם) על הציבור לא באמת זקוק לדמוקרטיה.']","['angry', 'cynical']","['Reduce government regulation', 'Strengthen parliamentary power', ""Promote Israel's Jewish identity""]","Strongly ideological, distrustful of government and liberal institutions, and determined to advance a nationalist, free-market agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,13,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Israeli Democracy Institute', 'Protesters at Kaplan', 'Haredim', 'University presidents and senior faculty']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Kohelet Forum']",80,"['האפסים האלה שמנהלים היום את הפוליס', 'אם המועצה להשכלה היא זו שקובעת מי יקבל רשיון להתחרות בה, מציבה חסמי כניסה דרקוניים לענף שלה- היא קרטל.']","['cynical', 'frustrated']","['Reducing judicial oversight and strengthening parliamentary power', 'Promoting educational autonomy and reducing government control', 'Increasing energy exports and reducing environmental regulations']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,14,"['Promoting free-market economics and reduced government', 'Opposing labor unions and supporting privatization', 'Advocating for educational autonomy and reduced control']","['Kohelet Forum', 'Yair Lapid', 'Supreme Court']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",75,"['רק תחשבו כמה \\', ' היה מייצר פרוייקט לחפירת בורות בדרום. כמה תעסוקה לחופרי הבורות, איזה ביקושים לאתי חפירה, כמה הזמנות לשקי חול, וההוצאה על מזון! דמיינו לעצמכם את הצרה הכלכלית שנמצא את עצמנו בה ברגע שיפסק הפרוייקט המלאכותי הזה.', 'אתה טענת לכשל שוק. מה לעשות שאין כשל שכזה. כל מה שיש כאן זו בעיה שלך עם העדפות של אנשים אחרים בענף התרבות.']","['cynical', 'frustrated']","['Promoting free-market economics and reduced regulation', 'Advocating for educational autonomy and reduced control']","Highly ideological, dismissive of opposing views, and willing to use provocative rhetoric to defend their positions.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,15,"['Promoting judicial reform and reduced oversight', 'Advocating for free-market economics and privatization', 'Opposing labor unions and government control']","['Kohelet Forum', 'Simeon Dichtter', 'Hannan Melcer', 'Clement Attlee', 'Donald Trump']","['Arye Deri', 'Yariv Levin', 'Religious Zionism Party', 'Simcha Rothman']",75,"['המציאות, בשלב הזה, מובנת היטב. מה שיש בציוץ זו לא חוסר הבנה אלא הצבה בפרספקטיבה של חוסר המוכנות החרדית שמוציאה אותה באור שלילי אך מוצדק.', 'זה לא מוסרי שלא לקחת חלק בהגנה על המולדת מפני אוייבים חיצוניים. המפלגות החרדיות מקדמות בחוק בדיוק את זה. הן מקדמות בחוק תופעה לא מוסרית. אם בעיניך חוקים שפוטרים משירות צבאי מגזר שלם הם מוסריים אז תגיד זאת.']","['cynical', 'frustrated']","['Reducing judicial oversight and increasing parliamentary power', 'Promoting free-market economics and privatization', 'Opposing labor unions and government control']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,16,"['Promoting free-market economics and reduced government', ""Advocating for Israel's Jewish nation-state identity"", 'Opposing judicial oversight and supporting parliamentary power']","['Kohelet Forum', 'Yair Lapid', 'Labor unions']","['Benjamin Netanyahu', 'Simcha Rothman', 'Religious Zionism Party']",75,"[""השילוב העדין בין פופוליזם לליברטריאניזם, כאשר הראשון משרת את השני, הוא זה שמייחד את חאבייר מיליי, כך טוען ניקולאי טלסניק בפרק האחרון של 'הטוב האפשרי'."", ""את האמת? אני מעדיף פלוטוקרטיה גלויה או ליברליזם לא-דמוקרטי מוצהר על פני שיחדש יוריסטוקרטי מבית היוצר של רייכמן והמכון הישראלי 'לדמוקרטיה'.""]","['cynical', 'angry']","['Promote free-market economics and reduced regulation', 'Strengthen parliamentary power and reduce judicial oversight']",Insufficient data for profile,"{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
SagiBarmak,17,"['Defending judicial reform against critics', 'Criticizing those who threaten to leave Israel', 'Dismissing concerns about the legal changes']","['Roni Alsheich', 'Yair Lapid', 'Kohelet Forum']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",70,"['אכן. מצד אחד אנשים ריאליסטים שמבינים שאנחנו מוקפים במאות מיליוני מוסלמים חמושים שהיו שמחים לעשות לנו 7 באוקטובר בכל החזיתות. מצד שני, אנשים שכל עיסוקם לחפש את הנאצי שבקרבנו.', 'מי שעוזב את ישראל בגלל היועמשית או עילת הסבירות נוהג כליצן. גם אחים קרובים ואהובים יכולים לנהוג בצורה שאין אלא לתארה כמופרכת.']","['cynical', 'frustrated']","['Defend the judicial reform', 'Dismiss concerns about leaving Israel']","Strongly defends the judicial reform and dismisses critics as irrational, while portraying Israel as under threat from hostile Muslim neighbors.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data
